;mun;year;exp_value;imp_value;exp_share;homicid;latroc;estupro;idh;idh_rank;educ_pgraduate;life_exp;furtos;gdp;gdp_per;area;roubos;dem_dens;value_add;ind_value_ad;eletric;mun_revenue;iptu;iss;icms;ipva;icms.1;veic;veic_per;jobs;jobs_mrev;pop;pop_cresc;pop_urb;pop_rur;olding;urbing;migration;pri_year;pri_mun;pri_reais;pri_dolar;mun2;pub_year;pub_mun;pub_value;checkpub;checkpri
11816;Santo Antônio da Alegria;2002;;;;;1;;;;;,,,;46;26555,59;4497,14;309,68;2;19,07;25566,66;1897,88;5060;15281914;316202;109170;0,01351517;352256;212827;1236;4,78;584;431,43;5905;;4272;1633;47,13;72,35;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11817;Santo Antônio da Alegria;2003;;;;;;;;;;,,,;45;28199,05;4730,59;309,68;2;19,25;27135,01;1976,25;5441;12642592;282822;127264;0,01276584;336984;114710;1328;4,49;616;475,31;5961;;4319;1642;49,83;72,45;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11818;Santo Antônio da Alegria;2004;;;;;;;;;;,,,;43;32048,86;5330,81;309,68;3;19,41;30795,38;3024,23;5930;;;;0,01303502;386012;306972;1435;4,19;695;519,82;6012;;4367;1645;53,16;72,64;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11819;Santo Antônio da Alegria;2005;;;;;;;;;;,,,;50;37063,32;6102,97;309,68;3;19,61;35903,99;3163,12;6372;;;;0,01337288;411693;136605;1548;3,92;789;556,11;6073;;4415;1658;56,44;72,7;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11820;Santo Antônio da Alegria;2006;;;;;;;;;;,,,;59;44898,31;7335,13;309,68;2;19,77;43551,66;3985,44;6950;16974282;250160;194655;0,01375078;491271;161860;1666;3,67;825;596,76;6121;;4464;1657;59,87;72,93;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11821;Santo Antônio da Alegria;2007;;;;;;;;;;,,,;68;52747,33;8549;309,68;3;19,92;51200,56;4731,42;7096;17426077;286818;179103;0,01403486;549882;236334;1724;3,58;797;629,9;6170;;4513;1657;63,6;73,14;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11822;Santo Antônio da Alegria;2008;;;;;;1;;;;,,,;46;60140,2;9665,73;309,68;1;20,09;58170,95;5813,05;7420;18531369;273905;149872;0,0133145;486873;700767;1837;3,39;872;698,86;6222;;4563;1659;67,74;73,34;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11823;Santo Antônio da Alegria;2009;;;;;;;;;;,,,;73;105224,67;16806,37;309,68;3;20,22;103765,17;11120,35;7829;19133158;332870;304424;0,01325549;560686;1649483;1995;3,14;915;784,21;6261;;4613;1648;71,83;73,68;,,,;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11824;Santo Antônio da Alegria;2010;;;;1;;1;0,702;574;8,9;,,,;76;113454,58;18011,52;310,29;6;20,3;111219,9;14109,46;8164;19400667;317450;179557;0,01399588;;;2095;3,01;901;845,46;6299;;4665;1634;76,36;74,06;20;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11825;Santo Antônio da Alegria;2011;;120423;;;;4;;;;,,,;83;111975,22;17678,44;310,29;4;20,41;108592,1;17364,78;8339;19905919;329648;261937;0,01492924;;;2260;2,8;991;1001,06;6334;;4699;1635;80,43;74,19;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11826;Santo Antônio da Alegria;2012;;;;2;;1;;;;,,,;74;118115,91;18545,44;310,29;4;20,53;114736,97;19073,52;9045;;;;0,01558678;;;2409;2,64;1062;999,09;6369;;4733;1636;84,39;74,31;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11827;Santo Antônio da Alegria;2013;67584;;0,000107;;;1;;;;,,,;94;134729,65;21035,07;310,29;;20,64;130112,23;25325,96;9319;;;;0,0161395;;;2597;2,47;1042;1104,12;6405;;4768;1637;88,79;74,44;;;;;;SANTO ANTÔNIO DA ALEGRIA;2013;SANTO ANTÔNIO DA ALEGRIA;509998,3;1;0
11828;Santo Antônio da Alegria;2014;17809;;0,000031;1;;3;;;;,,,;86;143232,13;22237,56;310,29;9;20,76;137755,98;24897,98;9912;;;;0,01564099;;;2684;2,4;1079;1245,11;6441;;4803;1638;93,46;74,57;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11829;Santo Antônio da Alegria;2015;4126;;0,000008;;;1;;;;,,,;70;;;310,29;6;20,87;;;;;;;0,01511414;;;2806;2,31;1036;1363,03;6477;;4838;1639;98,44;74,7;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11830;Santo Antônio da Alegria;2016;;;;;;;;;;,,,;;;;310,29;;20,97;;;;;;;;;;2956;2,2;;;6508;;4870;1638;101,14;74,83;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11831;Santo Antônio da Alegria;2017;;;;;;;;;;,,,;;;;310,29;;21,08;;;;;;;;;;;;;;6541;0,54;4903;1638;103,88;74,96;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11832;Santo Antônio da Alegria;2018;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11833;Santo Antônio da Alegria;2019;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11834;Santo Antônio da Alegria;2020;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11835;Santo Antônio da Alegria;2021;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DA ALEGRIA;;;;1;0
11836;Santo Antônio de Posse;2000;;;;;;;0,619;461;3,77;,,,;;;;154,11;;117,28;;;;32508622;1848548;2648500;0,03383944;2299770;8696827;;;5291;510,19;18074;;14633;3441;35,45;80,96;327;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11837;Santo Antônio de Posse;2001;;;;2;;1;;;;,,,;200;;;154,11;65;119,12;;;25776;33734799;1571722;4211907;0,03445248;2559413;5695396;;;6206;556,48;18357;;15007;3350;36,47;81,75;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11838;Santo Antônio de Posse;2002;;;;7;;3;;;;,,,;208;172005,86;9230,26;154,11;54;120,92;148863,62;17463,9;26210;36215887;1915578;4597313;0,03463286;2683910;2809816;5291;3,52;6856;570,79;18635;;15389;3246;37,35;82,58;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11839;Santo Antônio de Posse;2003;4245923;;0,015762;4;;3;;;;,,,;263;188158,17;9955,99;154,11;61;122,63;161959,21;24423,26;27352;36578044;1601427;9769854;0,03456493;2309638;2188160;5550;3,41;6663;680,33;18899;;15780;3119;38,39;83,5;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11840;Santo Antônio de Posse;2004;5298732;789952;0,015391;9;;2;;;;,,,;245;209707,42;10951,92;154,11;45;124,25;186911,91;31962,55;28889;;;;0,03376654;2365203;3046773;5778;3,31;5551;704,18;19148;;16181;2967;39,42;84,5;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11841;Santo Antônio de Posse;2005;5034588;169377;0,012161;3;;;;;;,,,;209;264164,17;13612,5;154,11;38;125,92;242139,97;33669,91;30181;39953130;1881482;7312160;0,03636838;2638627;5011313;6250;3,1;5841;825,72;19406;;16593;2813;40,52;85,5;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11842;Santo Antônio de Posse;2006;5558998;3708932;0,011045;8;;2;;;;,,,;222;259317,28;13197,48;154,11;40;127,5;233841,2;37814,55;31846;;;;0,03735979;3059162;6677149;6819;2,88;6998;956,47;19649;;17015;2634;41,61;86,59;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11843;Santo Antônio de Posse;2007;8196944;13234995;0,014582;5;;1;;;;,,,;276;345982,97;17404,45;154,11;50;128,99;316490,51;49711,53;34066;50031195;2246600;8547280;0,03718943;3772502;6840203;7420;2,68;7835;984,52;19879;;17448;2431;42,71;87,77;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11844;Santo Antônio de Posse;2008;12266954;21921036;0,018852;6;;;;;;,,,;172;322478,68;16045,31;154,11;51;130,41;290362,96;62156,6;35034;65167635;2021798;6498468;0,03718723;3927102;8110064;8025;2,5;6705;1156,44;20098;;17892;2206;43,91;89,02;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11845;Santo Antônio de Posse;2009;1160148;6893015;0,002491;5;;1;;;;,,,;189;321207,65;15782,61;154,11;39;132,06;292867,9;48168,52;39023;69786164;2881939;6270848;0,03737631;4489129;10412953;8645;2,35;5996;1315,2;20352;;18347;2005;45;90,15;,,,;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11846;Santo Antônio de Posse;2010;1450034;20072343;0,002552;4;;1;0,702;574;5,82;,,,;172;423857,9;20547,7;154;36;133,95;390465,21;70233,23;45677;66323042;4014534;4878351;0,0363836;;;9350;2,21;6544;1341,51;20628;;18814;1814;46,27;91,21;88;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11847;Santo Antônio de Posse;2011;22882428;23740987;0,035102;5;;1;;;;,,,;199;458945,1;22004,37;154;34;135,44;417737,72;80568,6;47589;78369935;2995679;5064353;0,03653161;;;10272;2,03;7027;1529,33;20857;;19156;1701;48,55;91,84;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11848;Santo Antônio de Posse;2012;57222450;16645473;0,087779;;;;;;;,,,;127;530210,84;25141,58;154;15;136,94;482556,77;102318,81;49323;;;;0,03843013;;;11184;1,89;7168;1729,07;21089;;19492;1597;51,07;92,43;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11849;Santo Antônio de Posse;2013;54353825;43125892;0,08634;3;;4;;;;,,,;217;597137,82;28004,4;154;33;138,46;538291,05;112082,39;55386;;;;0,04228568;;;12108;1,76;7857;1833,84;21323;;19822;1501;53,73;92,96;;;;;;SANTO ANTÔNIO DE POSSE;2013;SANTO ANTÔNIO DE POSSE;917671,06;1;0
11850;Santo Antônio de Posse;2014;60685169;53143937;0,104982;1;;8;;;;,,,;200;648810,81;30091,87;154;45;140,01;586451,4;111238,77;58429;;;;0,04699349;;;13010;1,66;7921;2059,71;21561;;20149;1412;56,57;93,45;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11851;Santo Antônio de Posse;2015;54695165;27358063;0,105794;8;;6;;;;,,,;178;;;154,13;44;141,44;;;;;;;0,05175331;;;13540;1,61;7874;2190,11;21800;;20469;1331;59,56;93,89;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11852;Santo Antônio de Posse;2016;;;;;;;;;;,,,;;;;154,13;;142,78;;;;;;;;;;13981;1,57;;;22006;;20752;1254;62,06;94,3;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11853;Santo Antônio de Posse;2017;;;;;;;;;;,,,;;;;154,13;;144,13;;;;;;;;;;;;;;22214;1,06;21030;1184;64,83;94,67;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11854;Santo Antônio de Posse;2018;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11855;Santo Antônio de Posse;2019;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11856;Santo Antônio de Posse;2020;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11857;Santo Antônio de Posse;2021;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DE POSSE;;;;1;0
11858;Santo Antônio do Aracanguá;2000;;;;;;;0,659;242;1,83;,,,;;;;1306,08;;5,31;;;;30069852;144315;105859;0,06413174;434581;804020;;;1138;766,26;6930;;4537;2393;33,81;65,47;70;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11859;Santo Antônio do Aracanguá;2001;;;;;;;;;;,,,;63;;;1306,08;3;5,37;;;9319;30403768;199524;78884;0,06429234;472835;206161;;;1592;798,05;7009;;4655;2354;35,23;66,41;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11860;Santo Antônio do Aracanguá;2002;;;;;;;;;;,,,;80;103620,03;14631,46;1306,08;3;5,42;98141,36;17158,67;9953;29317771;332751;96896;0,06092489;482309;291184;1066;6,64;1740;780,42;7082;;4785;2297;37,3;67,57;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11861;Santo Antônio do Aracanguá;2003;;;;;;;;;;,,,;84;121340,32;16958,81;1306,08;3;5,48;112362,8;21175,42;12022;26346330;319818;109119;0,0637182;475052;4888916;1189;6,02;1871;882,34;7155;;4919;2236;39,22;68,75;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11862;Santo Antônio do Aracanguá;2004;;;;;;;;;;,,,;54;107280,39;14852,61;1306,08;2;5,53;102342,47;17921,51;12953;27981475;313757;187601;0,06938051;582619;1597791;1279;5,65;2049;895,91;7223;;5057;2166;41,11;70,01;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11863;Santo Antônio do Aracanguá;2005;;;;1;;1;;;;,,,;73;136267,22;18702,61;1306,08;5;5,58;121459,92;26585,7;13289;30023203;412672;362905;0,07297895;636117;7317791;1382;5,27;2267;938,2;7286;;5198;2088;43,16;71,34;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11864;Santo Antônio do Aracanguá;2006;;;;1;;;;;;,,,;65;161059,32;21900,91;1306,08;3;5,63;144610,7;32134,56;15171;33627409;474527;362375;0,0731364;788351;8757884;1530;4,81;2580;1104,54;7354;;5343;2011;45,29;72,65;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11865;Santo Antônio do Aracanguá;2007;5520128;;0,00982;1;1;;;;;,,,;62;154567,97;20831,26;1306,08;4;5,68;140307,77;23011,02;15829;35397341;143006;555406;0,07090425;991862;8627083;1758;4,22;2262;1236,01;7420;;5492;1928;47,49;74,02;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11866;Santo Antônio do Aracanguá;2008;12197679;;0,018746;;;;;;;,,,;62;152619,26;20387,29;1306,08;;5,73;138466,55;33478,12;16413;39143337;481803;862468;0,07073307;1113073;4956117;2088;3,59;2255;1207,43;7486;;5646;1840;49,91;75,42;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11867;Santo Antônio do Aracanguá;2009;16628583;;0,035709;;;1;;;;,,,;80;188828,74;25030,32;1306,08;5;5,78;180196,51;45149,65;16215;36556376;528313;521072;0,06586998;1367192;2004658;2318;3,25;2653;1277,45;7544;;5804;1740;52,24;76,94;,,,;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11868;Santo Antônio do Aracanguá;2010;26536779;;0,046703;;;1;0,757;182;6,13;,,,;63;206256,88;27067,83;1308,24;3;5,82;191831,98;49152,26;17065;42078462;551251;978117;0,0643142;;;2578;2,96;2829;1543,65;7620;;5966;1654;54,87;78,29;20;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11869;Santo Antônio do Aracanguá;2011;64247286;;0,098556;1;;4;;;;,,,;74;200818,16;26120,99;1308,24;2;5,88;187013,76;36667,78;16891;44349697;554724;1942681;0,06727626;;;2803;2,74;2547;1690,87;7688;;6100;1588;58,23;79,34;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11870;Santo Antônio do Aracanguá;2012;12698988;;0,01948;2;;3;;;;,,,;88;181188,03;23364,03;1308,24;2;5,93;172757,2;22742,62;17700;;;;0,06857264;;;3090;2,51;3521;1607,97;7755;;6232;1523;61,78;80,36;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11871;Santo Antônio do Aracanguá;2013;6314238;;0,01003;;;4;;;;,,,;76;189140,7;24177,52;1308,24;2;5,98;179987,5;24620,9;18504;;;;0,06575883;;;3349;2,34;3280;1894,77;7823;;6362;1461;65,65;81,32;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;2013;SANTO ANTÔNIO DO ARACANGUÁ;666459,25;1;0
11872;Santo Antônio do Aracanguá;2014;5841065;;0,010105;;;3;;;;,,,;94;175196,89;22196,49;1308,24;2;6,03;166337,55;30105,88;19367;;;;0,06470973;;;3521;2,24;2159;1794,74;7893;;6491;1402;70,01;82,24;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11873;Santo Antônio do Aracanguá;2015;;;;1;;3;;;;,,,;98;;;1308,19;2;6,09;;;;;;;0,06860309;;;3630;2,19;1834;1861,58;7962;;6618;1344;74,51;83,12;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11874;Santo Antônio do Aracanguá;2016;;;;;;;;;;,,,;;;;1308,19;;6,13;;;;;;;;;;3767;2,13;;;8019;;6733;1286;77,89;83,96;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11875;Santo Antônio do Aracanguá;2017;;;;;;;;;;,,,;;;;1308,19;;6,17;;;;;;;;;;;;;;8077;0,84;6846;1231;81,36;84,76;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11876;Santo Antônio do Aracanguá;2018;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11877;Santo Antônio do Aracanguá;2019;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11878;Santo Antônio do Aracanguá;2020;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11879;Santo Antônio do Aracanguá;2021;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO ARACANGUÁ;;;;1;0
11880;Santo Antônio do Jardim;2000;;;;;;;0,615;482;4,51;,,,;;;;109,45;;56,19;;;;10655949;492708;66443;0,01272902;520699;270492;;;831;351,62;6150;;3272;2878;45,21;53,2;21;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11881;Santo Antônio do Jardim;2001;;;;1;;;;;;,,,;54;;;109,45;1;56,09;;;5833;11250592;353149;137930;0,01313919;592483;300637;;;891;409,81;6139;;3287;2852;46,97;53,54;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11882;Santo Antônio do Jardim;2002;;;;;;;;;;,,,;42;31939,85;5217,22;109,45;;55,93;29823,39;4225,07;5940;10972227;441889;79088;0,01283901;581241;284006;1293;4,73;947;411,74;6122;;3313;2809;49,73;54,12;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11883;Santo Antônio do Jardim;2003;735488;;0,00273;;;;;;;,,,;31;31904,93;5226,89;109,45;;55,77;29250,84;1830,58;5432;8750914;357336;51309;0,01132104;473906;359843;1414;4,32;879;487,65;6104;;3340;2764;51,91;54,72;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11884;Santo Antônio do Jardim;2004;1172612;;0,003406;;;;;;;,,,;11;37402,48;6142,63;109,45;2;55,63;34307,89;2620,21;6234;9481944;319292;68700;0,01093951;539138;516706;1660;3,67;1038;527,01;6089;;3367;2722;54,34;55,3;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11885;Santo Antônio do Jardim;2005;1260338;;0,003044;;;;;;;,,,;27;36526,41;6018,52;109,45;2;55,45;33580,83;2381,72;6889;;;;0,01155501;769631;417139;1912;3,17;1035;578,9;6069;;3394;2675;56,9;55,92;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11886;Santo Antônio do Jardim;2006;803912;;0,001597;;;;;;;,,,;24;43230,43;7152,62;109,45;1;55,22;40073,49;3192,24;7373;;;;0,01208142;932233;399611;2070;2,92;1035;674,26;6044;;3421;2623;59,54;56,6;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11887;Santo Antônio do Jardim;2007;654362;;0,001164;;;;;;;,,,;37;51712,89;8594,46;109,45;4;54,97;48457,81;3324,11;7476;13435847;377930;157167;0,01180679;1110134;505745;2208;2,73;1050;744,82;6017;;3449;2568;62,33;57,32;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11888;Santo Antônio do Jardim;2008;688429;;0,001058;;;;;;;,,,;36;47150,27;7868,87;109,45;3;54,75;43854,44;3251,44;7770;15632952;369246;196331;0,01124338;1150506;429233;2325;2,58;1074;807,59;5992;;3477;2515;65,63;58,03;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11889;Santo Antônio do Jardim;2009;141622;;0,000304;1;;;;;;,,,;42;57031,7;9553,05;109,45;3;54,55;53806,39;3589,53;7895;15091045;418469;204387;0,01117328;1213817;893647;2471;2,42;1049;909,35;5970;;3505;2465;68,56;58,71;,,,;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11890;Santo Antônio do Jardim;2010;;;;;;;0,714;509;6,23;,,,;41;78196;13153,24;109,96;;54,07;74985,69;7725,81;8493;16107166;428458;206239;0,01130704;;;2598;2,29;1178;960,54;5945;;3533;2412;72,46;59,43;54;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11891;Santo Antônio do Jardim;2011;;42707;;;;;;;;,,,;41;96342,77;16249,41;109,96;2;53,92;92956,59;10117,21;8606;16470777;441132;217675;0,01142389;;;2741;2,16;1265;1048,08;5929;;3560;2369;76,98;60,04;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11892;Santo Antônio do Jardim;2012;;;;1;;2;;;;,,,;55;98684,07;16689,34;109,96;7;53,77;93036,83;11103,51;9357;;;;0,01162739;;;2936;2,01;1280;1137,76;5913;;3586;2327;81,38;60,65;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11893;Santo Antônio do Jardim;2013;;;;;;2;;;;,,,;50;106207;18007,29;109,96;4;53,64;100365,83;10888,38;9562;;;;0,01231871;;;3039;1,94;1343;1280,79;5898;;3612;2286;86,23;61,24;;;;;;SANTO ANTÔNIO DO JARDIM;2013;SANTO ANTÔNIO DO JARDIM;408000;1;0
11894;Santo Antônio do Jardim;2014;;;;1;;1;;;;,,,;36;129574,54;22028,99;109,96;5;53,49;122102,02;12792,91;10088;;;;0,0126028;;;3154;1,86;1379;1464,13;5882;;3637;2245;91,21;61,83;;;;;;SANTO ANTÔNIO DO JARDIM;2014;SANTO ANTÔNIO DO JARDIM;509904,86;1;0
11895;Santo Antônio do Jardim;2015;;;;;;;;;;,,,;39;;;109,96;5;53,35;;;;;;;0,01254955;;;3209;1,83;1330;1601,17;5866;;3662;2204;96,67;62,43;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11896;Santo Antônio do Jardim;2016;;;;;;;;;;,,,;;;;109,96;;53,27;;;;;;;;;;3316;1,77;;;5858;;3692;2166;101,66;63,02;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11897;Santo Antônio do Jardim;2017;;;;;;;;;;,,,;;;;109,96;;53,2;;;;;;;;;;;;;;5850;0,23;3721;2129;107,08;63,61;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11898;Santo Antônio do Jardim;2018;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11899;Santo Antônio do Jardim;2019;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11900;Santo Antônio do Jardim;2020;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11901;Santo Antônio do Jardim;2021;;;;;;;;;;,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SANTO ANTÔNIO DO JARDIM;;;;1;0
11902;Santo Antônio do Pinhal;2000;;;;;;;0,616;476;3,24;,,,;;;;132,89;;47,54;;;;15597856;670081;473767;0,0093734;401922;173761;;;613;574,75;6318;;3026;3292;30,38;47,89;22;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11903;Santo Antônio do Pinhal;2001;;;;1;;;;;;,,,;51;;;132,89;11;47,78;;;6383;14726015;603101;311862;0,00962229;462065;214496;;;605;619,87;6349;;3094;3255;32;48,73;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11904;Santo Antônio do Pinhal;2002;;;;;;;;;;,,,;73;23814,99;3738,62;132,89;4;47,93;22665,91;1345,76;6488;16238979;646958;172155;0,00969511;478262;121975;1230;5,18;650;587,06;6370;;3170;3200;33,91;49,76;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11905;Santo Antônio do Pinhal;2003;;;;;;1;;;;,,,;74;26859,3;4202,02;132,89;7;48,1;25560,91;2007,35;7203;13743399;522677;204687;0,00959276;449228;207597;1341;4,77;636;541,55;6392;;3248;3144;35,86;50,81;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11906;Santo Antônio do Pinhal;2004;;;;;;;;;;,,,;128;27682,3;4321,31;132,89;5;48,21;26488,12;1767,12;7560;16046685;527383;116307;0,00968876;475325;205341;1468;4,36;613;565,8;6406;;3328;3078;37,84;51,95;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11907;Santo Antônio do Pinhal;2005;;;;;;;;;;,,,;98;31971,31;4981,51;132,89;8;48,3;30571,67;2630,66;7843;15448330;598123;212616;0,00987787;533393;188647;1598;4,02;746;606,79;6418;;3410;3008;40,03;53,13;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11908;Santo Antônio do Pinhal;2006;;;;;;;;;;,,,;83;36760,55;5710,82;132,89;6;48,44;35032,11;2605,79;8119;19115535;781503;232658;0,00988626;655388;168900;1736;3,71;809;682,29;6437;;3494;2943;42,23;54,28;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11909;Santo Antônio do Pinhal;2007;;;;;;;;;;,,,;111;40313,98;6247,32;132,89;7;48,56;38345,83;2919,71;8558;20190076;804497;272963;0,01005597;752757;159418;1861;3,47;826;754,64;6453;;3580;2873;44,61;55,48;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11910;Santo Antônio do Pinhal;2008;;;;;;1;;;;,,,;77;43365,52;6703,59;132,89;9;48,68;41299,93;2722,32;9020;23542243;739208;415935;0,0101289;760391;191835;2011;3,22;847;779,03;6469;;3668;2801;47,29;56,7;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
11911;Santo Antônio do Pinhal;2009;;;;;;3;;;;,,,;86;52623,96;8118,47;132,89;8;48,78;50371,76;4122,59;9202;21838304;775243;470903;0,01004544;851470;160603;2198;2,95;912;842,48;6482;;3759;2723;49,87;57,99;,,,;;;;;SANTO ANTÔNIO DO PINHAL;;;;1;0
